"Data Source type name","Customer Sale Type","Product Type","Shopify Campaign","Data Origin Identifier","Data Source description","Data Source definition label","Data Source id","Data Source name","Campaign","Media type","Paid / Organic","Traffic source","Currency","Funnel Workspace id","Funnel Workspace name","Date","Billing City","Billing Country","Billing Province","Billing Zip Code","Customer Created At","Customer ID","Customer Order Index","Customer Tags","First Visit Campaign","First Visit Content","First Visit Medium","First Visit Referrer URL","First Visit Source","First Visit Source from UTM","First Visit Term","Fully Paid","Last Visit Campaign","Last Visit Content","Last Visit Medium","Last Visit Referrer URL","Last Visit Source","Last Visit Source from UTM","Last Visit Term","Line Item ID","Line Item Name","Order Action Type","Order App Name","Order Created At","Order Discount Code","Order ID","Order Location Name","Order Name","Order Tags","Order Updated At","Product ID","Product Tags","Product Title","Product Vendor","Sale Action Type","Sale ID","Sale Line Type","Sales Channel","Shipping City","Shipping Country","Shipping Province","Shipping Zip Code","Shopify Medium","Shopify Traffic Source","SKU","Transaction Timestamp","Variant ID","Variant Title","Orders","Total Sales (GBP)","Row Count","Clicks","Cost (GBP)","CPC (GBP)","CPM (GBP)","CTR","Impressions","Duties (GBP)","Tips (GBP)","Discounts (GBP)","Gross Sales (GBP)","Line Item Original Unit Price (GBP)","Net Sales (GBP)","Returns (GBP)","Sales Quantity","Shipping (GBP)","Taxes (GBP)","Total Amount Including Taxes (GBP)","Total Discount Amount Excluding Taxes (GBP)","Total Discount Amount Including Taxes (GBP)","Total Tax Amount (GBP)"
"Shopify","First-time","Period Pants","UK_Bodyform_Affiliate_FC-All_FC-Underwear_Initial-Purchase_D2C-Purchase_Q3_2020-06_2020-12_Zenith_00000","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","UK_Bodyform_Affiliate_FC-All_FC-Underwear_Initial-Purchase_D2C-Purchase_Q3_2020-06_2020-12_Zenith...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2022-01-04","Bolton","United Kingdom","England","BL6 5DE","2021-12-10 09:51:43","5845934669992","1","","UK_Bodyform_Affiliate_FC-All_FC-Underwear_Initial-Purchase_D2C-Purchase_Q3_2020-06_2020-12_Zenith_00000",,"affiliate","https://www.topcashback.co.uk/","https://www.topcashback.co.uk/","cj",,"True",,,,,,,,"10974518018216","Bikini - XL / Burgundy","REFUND","Online Store","2021-12-10 09:52:34",,"4328637300904",,"UK#6243","SYKES - Shipped","2022-01-04 17:18:25","5592255168680","abs:moderate, bikini, online, periodpant","Bikini Basic Moderate","IntimawearUK","RETURN","13807736717480","PRODUCT","Online Store","Bolton","United Kingdom","England","BL6 5DE","affiliate","cj","7267800","2022-01-04 17:18:25","35643095351464","Burgundy / XL",0,-39.98,1,,,,,,,0,0,0,0,24.99,-33.32,33.32,-2,0,-6.66,-39.98,-8.33,-10,-6.66
"Shopify","First-time","Period Pants","UK_Bodyform_Affiliate_FC-All_FC-Underwear_Initial-Purchase_D2C-Purchase_Q3_2020-06_2020-12_Zenith_00000","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","UK_Bodyform_Affiliate_FC-All_FC-Underwear_Initial-Purchase_D2C-Purchase_Q3_2020-06_2020-12_Zenith...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2022-01-04","Bolton","United Kingdom","England","BL6 5DE","2021-12-10 09:51:43","5845934669992","1","","UK_Bodyform_Affiliate_FC-All_FC-Underwear_Initial-Purchase_D2C-Purchase_Q3_2020-06_2020-12_Zenith_00000",,"affiliate","https://www.topcashback.co.uk/","https://www.topcashback.co.uk/","cj",,"True",,,,,,,,"10974518050984","Bikini - XL / Black","REFUND","Online Store","2021-12-10 09:52:34",,"4328637300904",,"UK#6243","SYKES - Shipped","2022-01-04 17:18:25","5592255168680","abs:moderate, bikini, online, periodpant","Bikini Basic Moderate","IntimawearUK","RETURN","13807736750248","PRODUCT","Online Store","Bolton","United Kingdom","England","BL6 5DE","affiliate","cj","7267400","2022-01-04 17:18:25","35643095318696","Black / XL",0,-19.99,1,,,,,,,0,0,0,0,24.99,-16.66,16.66,-1,0,-3.33,-19.99,-4.16,-5,-3.33
"Shopify","First-time",,,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2022-01-04","Bridgwater","United Kingdom","England","TA6 7EF","2022-01-04 21:22:16","5882179813544","1","",,,,"https://www.bodyform.co.uk/","https://www.bodyform.co.uk/",,,"True",,,,,,,,"11030911516840","Hipster - L / Black","ORDER","Online Store","2022-01-04 21:24:04",,"4361178251432",,"UK#6324","SYKES - Shipped","2022-01-05 19:03:59",,,,"IntimawearUK","ORDER","13808718413992","PRODUCT","Online Store","Bridgwater","United Kingdom","England","TA6 7EF",,"https://www.bodyform.co.uk/","7268200","2022-01-04 21:24:03",,,1,24.99,1,,,,,,,0,0,0,20.82,24.99,20.82,0,1,0,4.17,24.99,0,0,4.17
"Shopify","First-time",,,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2022-01-04","Bridgwater","United Kingdom","England","TA6 7EF","2022-01-04 21:22:16","5882179813544","1","",,,,"https://www.bodyform.co.uk/","https://www.bodyform.co.uk/",,,"True",,,,,,,,,,"ORDER","Online Store","2022-01-04 21:24:04",,"4361178251432",,"UK#6324","SYKES - Shipped","2022-01-05 19:03:59",,,,,"ORDER","13808718446760","SHIPPING","Online Store","Bridgwater","United Kingdom","England","TA6 7EF",,"https://www.bodyform.co.uk/",,"2022-01-04 21:24:03",,,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shopify","First-time","Period Pants","GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_D2C Pinterest Black Friday_19/11-29/11_2021-11_2021-11_Zenith_GLB0001JZ7","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_D2C Pinterest Black Friday_19/11-29/11_20...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2022-01-04","Bristol","United Kingdom","England","BS16 2FP","2021-11-22 08:42:36","5807957246120","1","","GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_D2C Pinterest Black Friday_19/11-29/11_2021-11_2021-11_Zenith_GLB0001JZ7",,"paid-social",,"an unknown source","pinterest",,"True",,,,,,,,"10914216083624","Bikini - S / Black","REFUND","Online Store","2021-11-22 08:42:42",,"4296163754152",,"UK#5522","SYKES - Shipped","2022-01-04 17:17:24","5592255168680","abs:moderate, bikini, online, periodpant","Bikini Basic Moderate","IntimawearUK","RETURN","13807733211304","PRODUCT","Online Store","Bristol","United Kingdom","England","BS16 2FP","paid-social","pinterest","7267100","2022-01-04 17:17:24","35643095122088","Black / S",0,-14.99,1,,,,,,,0,0,0,0,14.99,-12.49,12.49,-1,0,-2.5,-14.99,0,0,-2.5
"Shopify","First-time",,"GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_D2C Pinterest Black Friday_19/11-29/11_2021-11_2021-11_Zenith_GLB0001JZ7","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_D2C Pinterest Black Friday_19/11-29/11_20...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2022-01-04","Bristol","United Kingdom","England","BS16 2FP","2021-11-22 08:42:36","5807957246120","1","","GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_D2C Pinterest Black Friday_19/11-29/11_2021-11_2021-11_Zenith_GLB0001JZ7",,"paid-social",,"an unknown source","pinterest",,"True",,,,,,,,"10914216116392","Hipster - S / Black","REFUND","Online Store","2021-11-22 08:42:42",,"4296163754152",,"UK#5522","SYKES - Shipped","2022-01-04 17:17:24",,,,"IntimawearUK","RETURN","13807733244072","PRODUCT","Online Store","Bristol","United Kingdom","England","BS16 2FP","paid-social","pinterest","7268000","2022-01-04 17:17:24",,,0,-14.99,1,,,,,,,0,0,0,0,14.99,-12.49,12.49,-1,0,-2.5,-14.99,0,0,-2.5
"Shopify","First-time","Period Pants",,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2022-01-07","Winchester","United Kingdom","England","SO21 1AR","2022-01-07 18:49:21","5885760995496","1","",,,,"https://www.google.com/","Google",,,"True",,,,,,,,"11037579280552","Bikini - M / Burgundy","ORDER","Online Store","2022-01-07 18:49:35","WELCOME10","4365087473832",,"UK#6328","SYKES - Shipped","2022-01-10 19:09:34","5592255168680","abs:moderate, bikini, online, periodpant","Bikini Basic Moderate","intimawear by Bodyform™","ORDER","13819168915624","PRODUCT","Online Store","Winchester","United Kingdom","England","SO21 1AR",,"Google","7267600","2022-01-07 18:49:34","35643095220392","Burgundy / M",1,22.5,1,,,,,,,0,0,2.069999,20.819999,24.99,18.75,0,1,0,3.75,22.5,2.069999,2.49,3.75
"Shopify","First-time",,,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2022-01-07","Winchester","United Kingdom","England","SO21 1AR","2022-01-07 18:49:21","5885760995496","1","",,,,"https://www.google.com/","Google",,,"True",,,,,,,,,,"ORDER","Online Store","2022-01-07 18:49:35","WELCOME10","4365087473832",,"UK#6328","SYKES - Shipped","2022-01-10 19:09:34",,,,,"ORDER","13819168948392","SHIPPING","Online Store","Winchester","United Kingdom","England","SO21 1AR",,"Google",,"2022-01-07 18:49:34",,,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shopify","First-time",,,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2022-01-08","Beverley","United Kingdom","England","HU17 8NA","2022-01-08 22:02:23","5887114608808","1","",,,,"https://www.google.com","Google",,,"True",,,,,,,,"11040044613800","Hipster - S / Black","ORDER","Online Store","2022-01-08 22:03:06","WELCOME10","4366378434728",,"UK#6331","SYKES - Shipped","2022-01-10 19:09:51",,,,"intimawear by Bodyform™","ORDER","13822727258280","PRODUCT","Online Store","Beverley","United Kingdom","England","HU17 8NA",,"Google","7268000","2022-01-08 22:03:04",,,1,67.48,1,,,,,,,0,0,6.24,62.47,24.99,56.23,0,3,0,11.25,67.48,6.24,7.49,11.25
"Shopify","First-time",,,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2022-01-08","Beverley","United Kingdom","England","HU17 8NA","2022-01-08 22:02:23","5887114608808","1","",,,,"https://www.google.com","Google",,,"True",,,,,,,,,,"ORDER","Online Store","2022-01-08 22:03:06","WELCOME10","4366378434728",,"UK#6331","SYKES - Shipped","2022-01-10 19:09:51",,,,,"ORDER","13822727291048","SHIPPING","Online Store","Beverley","United Kingdom","England","HU17 8NA",,"Google",,"2022-01-08 22:03:04",,,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shopify","First-time",,,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2022-01-08","Bristol","United Kingdom","England","BS4 5DQ","2022-01-08 07:13:05","5886272012456","1","2 Purchases",,,,"https://www.google.co.uk","Google",,,"True",,,,,,,,"11038659379368","Hipster - M / Black","ORDER","Online Store","2022-01-08 07:13:44","WELCOME10","4365634142376",,"UK#6329","PayPal, SYKES - Shipped","2022-01-10 19:09:39",,,,"intimawear by Bodyform™","ORDER","13820750430376","PRODUCT","Online Store","Bristol","United Kingdom","England","BS4 5DQ",,"Google","7268100","2022-01-08 07:13:42",,,1,22.5,1,,,,,,,0,0,2.069999,20.819999,24.99,18.75,0,1,0,3.75,22.5,2.069999,2.49,3.75
"Shopify","First-time",,,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2022-01-08","Bristol","United Kingdom","England","BS4 5DQ","2022-01-08 07:13:05","5886272012456","1","2 Purchases",,,,"https://www.google.co.uk","Google",,,"True",,,,,,,,,,"ORDER","Online Store","2022-01-08 07:13:44","WELCOME10","4365634142376",,"UK#6329","PayPal, SYKES - Shipped","2022-01-10 19:09:39",,,,,"ORDER","13820750463144","SHIPPING","Online Store","Bristol","United Kingdom","England","BS4 5DQ",,"Google",,"2022-01-08 07:13:42",,,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shopify","First-time","Period Pants",,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2022-01-08","Fareham","United Kingdom","England","PO16 0PJ","2022-01-08 19:29:48","5886989697192","1","",,,,"https://www.google.co.uk/","Google",,,"True",,,,,,,,"11039768674472","Bikini - XL / Black","ORDER","Online Store","2022-01-08 19:30:33","WELCOME10","4366238711976",,"UK#6330","PayPal, SYKES - Shipped","2022-01-10 19:09:46","5592255168680","abs:moderate, bikini, online, periodpant","Bikini Basic Moderate","intimawear by Bodyform™","ORDER","13822332829864","PRODUCT","Online Store","Fareham","United Kingdom","England","PO16 0PJ",,"Google","7267400","2022-01-08 19:30:32","35643095318696","Black / XL",1,134.95,1,,,,,,,0,0,12.49,124.95,24.99,112.46,0,6,0,22.49,134.95,12.49,14.99,22.49
